Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month,Days Since Restock,Stock Cluster
5003,Soap,0,1,Sharma Traders,419.42,528.32,23,32,2023-05-07,2023-02-08,50,860,1
5004,Shampoo,2,9,Verma Distributors,25.03,35.38,1,29,2023-12-24,2023-01-08,82,891,1
5005,Pen,1,0,Patel Suppliers,241.77,347.05,59,37,2023-12-24,2023-02-26,11,842,1
5006,Detergent,3,6,Verma Distributors,139.44,156.35,183,24,2023-11-07,2023-01-02,79,897,2
5007,Detergent,0,8,Verma Distributors,315.82,392.77,11,11,2023-08-05,2023-01-11,81,888,1
5008,Toothpaste,1,5,Sharma Traders,421.79,517.33,173,29,2023-08-05,2023-02-06,38,862,2
5009,Pen,0,8,Agarwal Mart,259.47,309.56,173,34,2023-02-14,2023-01-04,22,895,2
5010,Milk,1,8,Gupta Wholesalers,143.03,174.44,440,30,2023-02-14,2023-02-03,47,865,0
5011,Detergent,2,2,Patel Suppliers,18.91,22.82,468,49,2023-09-29,2023-02-03,77,865,0
5012,Chips,3,9,Patel Suppliers,172.7,203.65,112,29,2023-02-17,2023-02-07,88,861,1
5013,Wheat Flour,5,3,Verma Distributors,196.61,230.31,51,47,2023-08-17,2023-02-05,87,863,1
5014,Soap,3,1,Agarwal Mart,164.49,245.31,202,16,2023-05-29,2023-01-08,24,891,2
5015,Milk,0,3,Sharma Traders,411.82,520.41,321,26,2023-03-30,2023-01-22,9,877,2
5016,Detergent,2,1,Gupta Wholesalers,186.57,244.85,475,22,2023-12-24,2023-01-13,34,886,0
5017,Notebook,3,3,Patel Suppliers,312.07,422.37,164,15,2023-08-28,2023-02-15,66,853,1
5018,Notebook,6,4,Gupta Wholesalers,299.75,412.12,188,10,2023-08-28,2023-01-04,86,895,2
5019,Pen,2,8,Sharma Traders,33.72,38.96,207,16,2023-09-07,2023-02-15,12,853,2
5020,Pen,2,3,Sharma Traders,56.99,67.7,317,20,2023-05-17,2023-01-28,75,871,2
5021,Notebook,5,0,Gupta Wholesalers,79.16,88.76,302,10,2023-09-09,2023-02-19,15,849,2
5022,Rice,0,5,Sharma Traders,134.01,176.38,370,32,2023-09-19,2023-01-06,87,893,0
5023,Soap,1,5,Patel Suppliers,65.52,97.83,331,49,2023-09-19,2023-01-13,90,886,2
5024,Chips,0,2,Gupta Wholesalers,97.95,143.98,57,47,2023-09-18,2023-02-06,24,862,1
5025,Toothpaste,6,8,Patel Suppliers,135.06,176.78,436,30,2023-09-18,2023-01-27,27,872,0
5026,Milk,3,6,Gupta Wholesalers,208.72,236.35,67,29,2023-06-10,2023-01-24,38,875,1
5027,Soap,1,3,Sharma Traders,436.62,545.94,104,39,2023-06-10,2023-01-16,85,883,1
5028,Chips,1,8,Patel Suppliers,337.43,449.46,87,10,2023-06-10,2023-01-18,29,881,1
5029,Chips,0,0,Patel Suppliers,492.68,674.01,151,16,2023-05-23,2023-01-22,12,877,1
5030,Wheat Flour,6,3,Patel Suppliers,115.75,144.72,131,21,2023-05-23,2023-01-30,20,869,1
5031,Pen,1,5,Sharma Traders,219.62,275.9,29,47,2023-05-23,2023-01-08,51,891,1
5032,Soap,1,1,Agarwal Mart,322.53,483.04,270,49,2023-05-23,2023-02-20,75,848,2
5033,Notebook,0,2,Patel Suppliers,265.71,333.73,202,29,2023-07-23,2023-01-17,92,882,2
5034,Wheat Flour,4,4,Sharma Traders,260.78,343.21,159,50,2023-07-23,2023-01-27,28,872,1
5035,Detergent,4,5,Agarwal Mart,310.74,458.93,110,36,2023-07-23,2023-01-11,55,888,1
5036,Wheat Flour,4,8,Agarwal Mart,305.09,447.8,465,48,2023-07-23,2023-02-17,13,851,0
5037,Toothpaste,2,3,Verma Distributors,490.29,660.73,318,39,2023-05-13,2023-02-20,68,848,2
5038,Notebook,3,3,Gupta Wholesalers,180.29,243.46,454,50,2023-02-15,2023-01-18,80,881,0
5039,Soap,4,9,Patel Suppliers,276.35,338.12,333,17,2023-02-15,2023-01-26,82,873,2
5040,Soap,2,2,Agarwal Mart,277.51,389.18,475,23,2023-10-05,2023-01-27,58,872,0
5041,Wheat Flour,3,1,Agarwal Mart,207.31,276.87,412,21,2023-05-19,2023-01-30,66,869,0
5042,Rice,0,3,Agarwal Mart,337.73,391.59,488,39,2023-03-18,2023-02-18,87,850,0
5043,Toothpaste,6,1,Agarwal Mart,223.88,251.25,11,46,2023-03-18,2023-02-14,36,854,1
5044,Pen,5,6,Verma Distributors,126.8,148.1,205,13,2023-10-18,2023-02-13,44,855,2
5045,Detergent,2,4,Gupta Wholesalers,218.43,296.35,41,39,2023-10-31,2023-01-09,69,890,1
5046,Rice,6,0,Verma Distributors,148.41,192.48,284,46,2023-10-31,2023-03-02,39,838,2
5047,Chips,3,4,Gupta Wholesalers,83.36,117.61,309,15,2023-09-05,2023-02-22,21,846,2
5048,Chips,6,2,Patel Suppliers,266.39,396.5,336,19,2023-09-05,2023-01-28,56,871,2
5049,Milk,5,0,Agarwal Mart,123.82,182.55,134,15,2023-02-18,2023-01-29,22,870,1
5050,Notebook,6,4,Verma Distributors,252.6,321.93,381,48,2023-02-18,2023-01-11,9,888,0
5051,Pen,3,0,Agarwal Mart,15.39,19.89,422,31,2023-05-05,2023-02-23,61,845,0
5052,Soap,5,2,Agarwal Mart,412.42,611.62,261,43,2023-05-26,2023-01-17,47,882,2
5053,Pen,1,8,Agarwal Mart,408.92,542.13,108,48,2023-05-26,2023-01-17,36,882,1
5054,Detergent,2,9,Sharma Traders,164.39,209.85,309,13,2023-02-05,2023-01-25,94,874,2
5055,Notebook,2,1,Sharma Traders,439.31,519.47,67,31,2023-11-18,2023-02-16,14,852,1
5056,Notebook,1,4,Verma Distributors,106.08,129.3,159,39,2023-11-18,2023-01-25,22,874,1
5057,Pen,0,0,Agarwal Mart,30.21,34.57,463,14,2023-09-02,2023-02-26,61,842,0
5058,Notebook,5,8,Verma Distributors,95.45,127.78,191,22,2023-06-29,2023-02-22,66,846,2
5059,Pen,5,7,Gupta Wholesalers,446.61,599.6,404,34,2023-11-28,2023-01-13,29,886,0
5060,Pen,6,3,Agarwal Mart,242.53,318.29,351,29,2023-11-28,2023-02-25,66,843,0
5061,Wheat Flour,0,9,Patel Suppliers,260.68,353.01,235,23,2023-03-08,2023-02-06,67,862,2
5062,Pen,4,9,Agarwal Mart,355.34,392.67,487,42,2023-03-08,2023-02-24,81,844,0
5063,Shampoo,4,6,Sharma Traders,165.5,219.24,416,17,2023-03-08,2023-02-06,78,862,0
5064,Wheat Flour,1,0,Verma Distributors,409.1,521.71,472,40,2023-03-08,2023-01-18,22,881,0
5065,Soap,6,5,Patel Suppliers,281.4,316.14,95,23,2023-03-08,2023-01-30,36,869,1
5066,Wheat Flour,0,8,Sharma Traders,382.84,570.96,366,18,2023-07-30,2023-02-23,11,845,0
5067,Toothpaste,5,0,Sharma Traders,484.72,545.68,234,23,2023-09-22,2023-01-31,83,868,2
5068,Detergent,1,0,Agarwal Mart,496.77,693.75,127,34,2023-09-22,2023-01-06,65,893,1
5069,Shampoo,1,3,Patel Suppliers,252.06,303.87,28,31,2023-09-22,2023-01-07,33,892,1
5070,Chips,0,0,Patel Suppliers,457.7,530.63,332,18,2023-03-01,2023-02-12,89,856,2
5071,Notebook,0,2,Patel Suppliers,114.89,126.6,167,31,2023-07-11,2023-02-21,49,847,1
5072,Toothpaste,4,6,Gupta Wholesalers,128.31,183.55,247,38,2023-07-11,2023-01-17,33,882,2
5073,Rice,1,0,Verma Distributors,407.39,603.82,142,33,2023-07-11,2023-02-17,32,851,1
5074,Shampoo,3,1,Gupta Wholesalers,388.48,489.81,271,44,2023-11-06,2023-01-16,99,883,2
5075,Soap,6,1,Verma Distributors,202.97,302.3,468,20,2023-11-06,2023-02-02,76,866,0
5076,Soap,5,0,Agarwal Mart,460.56,620.6,260,14,2023-07-14,2023-02-02,89,866,2
5077,Chips,1,1,Verma Distributors,208.76,276.2,433,46,2023-07-14,2023-02-19,46,849,0
5078,Wheat Flour,1,5,Sharma Traders,51.02,57.96,450,34,2023-07-14,2023-01-07,70,892,0
5079,Toothpaste,3,9,Sharma Traders,26.71,33.57,115,43,2023-02-04,2023-01-29,64,870,1
5080,Shampoo,6,7,Sharma Traders,490.84,621.93,125,19,2023-02-04,2023-02-15,90,853,1
5081,Shampoo,1,0,Verma Distributors,492.63,602.56,121,15,2023-02-04,2023-01-28,8,871,1
5082,Shampoo,3,6,Sharma Traders,325.02,446.12,455,31,2023-05-31,2023-01-04,86,895,0
5083,Wheat Flour,2,9,Verma Distributors,211.88,268.08,176,16,2023-02-13,2023-02-17,84,851,2
5084,Pen,6,5,Sharma Traders,339.51,429.99,365,34,2023-02-13,2023-01-23,26,876,0
5085,Detergent,3,8,Patel Suppliers,49.03,60.83,429,14,2023-04-28,2023-01-08,14,891,0
5086,Rice,4,7,Agarwal Mart,301.48,349.11,320,32,2023-04-28,2023-02-13,68,855,2
5087,Chips,0,4,Verma Distributors,148.72,205.57,247,16,2023-10-21,2023-01-27,17,872,2
5088,Chips,2,7,Sharma Traders,433.39,521.77,285,20,2023-08-10,2023-02-24,30,844,2
5089,Notebook,3,0,Agarwal Mart,234.36,323.21,190,18,2023-06-01,2023-02-23,48,845,2
5090,Soap,0,6,Sharma Traders,43.67,53.14,472,21,2023-12-06,2023-02-17,93,851,0
5091,Detergent,2,0,Gupta Wholesalers,244.25,348.24,374,31,2023-10-31,2023-02-05,41,863,0
5092,Notebook,0,2,Agarwal Mart,295.82,393.14,358,39,2023-06-18,2023-02-10,48,858,0
5093,Pen,5,4,Sharma Traders,493.32,611.86,97,49,2023-08-14,2023-01-13,34,886,1
5094,Pen,3,1,Sharma Traders,27.28,30.32,247,30,2023-08-24,2023-01-05,69,894,2
5095,Shampoo,4,9,Verma Distributors,465.12,623.45,186,21,2023-08-24,2023-01-10,35,889,2
5096,Notebook,5,4,Sharma Traders,234.23,310.65,410,25,2023-08-25,2023-02-09,58,859,0
5097,Pen,0,1,Sharma Traders,190.67,277.83,130,25,2023-09-20,2023-01-21,91,878,1
5098,Rice,3,6,Sharma Traders,478.33,606.39,374,32,2023-07-11,2023-02-17,31,851,0
5099,Notebook,2,6,Verma Distributors,360.26,441.02,222,50,2023-09-05,2023-02-13,26,855,2
5100,Chips,1,7,Sharma Traders,139.15,157.78,497,47,2023-09-05,2023-01-02,53,897,0
5101,Wheat Flour,2,1,Gupta Wholesalers,431.37,521.85,432,21,2023-02-14,2023-01-27,73,872,0
5102,Wheat Flour,6,9,Agarwal Mart,476.53,528.86,275,37,2023-02-14,2023-01-03,84,896,2
5103,Soap,6,7,Patel Suppliers,412.29,473.18,392,32,2023-02-14,2023-02-17,57,851,0
5104,Shampoo,2,7,Patel Suppliers,119.07,168.69,65,19,2023-12-17,2023-01-14,89,885,1
5105,Toothpaste,4,2,Verma Distributors,202.58,237.52,184,41,2023-12-17,2023-02-27,67,841,2
5106,Milk,5,3,Sharma Traders,443.77,579.67,28,19,2023-08-26,2023-01-21,28,878,1
5107,Shampoo,5,9,Verma Distributors,272.51,389.39,298,24,2023-05-14,2023-01-21,54,878,2
5108,Soap,5,8,Patel Suppliers,188.68,213.28,45,28,2023-06-22,2023-02-27,61,841,1
5109,Soap,4,4,Sharma Traders,105.52,157.37,84,47,2023-06-22,2023-01-14,8,885,1
5110,Detergent,4,0,Agarwal Mart,266.14,362.27,401,28,2023-06-22,2023-01-04,14,895,0
5111,Wheat Flour,1,9,Verma Distributors,488.75,577.56,148,30,2023-06-22,2023-01-04,6,895,1
5112,Wheat Flour,0,0,Verma Distributors,475.48,653.62,340,34,2023-09-02,2023-01-23,9,876,0
5113,Soap,1,2,Gupta Wholesalers,342.93,399.89,418,27,2023-09-02,2023-01-23,10,876,0
5114,Rice,3,8,Gupta Wholesalers,31.09,35.63,221,36,2023-02-06,2023-02-18,85,850,2
5115,Notebook,6,0,Sharma Traders,115.35,172.46,182,20,2023-02-06,2023-02-24,36,844,2
5116,Rice,4,9,Sharma Traders,78.94,114.83,109,14,2023-02-06,2023-01-08,96,891,1
5117,Pen,3,1,Patel Suppliers,226.7,278.05,307,11,2023-02-05,2023-01-16,29,883,2
5118,Milk,4,5,Agarwal Mart,74.56,86.29,78,39,2023-02-05,2023-01-09,34,890,1
5119,Detergent,2,2,Sharma Traders,280.08,308.16,446,24,2023-07-19,2023-01-22,29,877,0
5120,Milk,4,2,Gupta Wholesalers,206.25,301.3,188,10,2023-07-19,2023-01-06,56,893,2
5121,Notebook,3,9,Sharma Traders,307.84,444.61,185,48,2023-06-30,2023-02-18,98,850,2
5122,Milk,2,5,Sharma Traders,285.93,320.95,20,12,2023-06-05,2023-01-05,68,894,1
5123,Rice,6,2,Sharma Traders,355.53,512.69,82,13,2023-06-05,2023-02-26,32,842,1
5124,Detergent,6,4,Verma Distributors,345.83,494.23,6,14,2023-06-05,2023-02-27,24,841,1
5125,Notebook,5,2,Patel Suppliers,246.66,312.36,244,50,2023-12-19,2023-02-24,18,844,2
5126,Soap,3,4,Sharma Traders,262.36,392.57,473,46,2023-05-15,2023-01-26,17,873,0
5127,Notebook,6,8,Gupta Wholesalers,436.46,589.59,437,41,2023-05-15,2023-02-03,29,865,0
5128,Notebook,6,2,Verma Distributors,22.07,27.82,120,31,2023-05-15,2023-01-16,95,883,1
5129,Detergent,1,8,Verma Distributors,235.72,300.21,322,19,2023-05-15,2023-01-24,31,875,2
5130,Rice,0,0,Verma Distributors,140.64,185.01,256,41,2023-12-13,2023-01-12,99,887,2
5131,Rice,2,2,Sharma Traders,372.48,516.54,107,49,2023-07-15,2023-01-06,7,893,1
5132,Notebook,1,9,Agarwal Mart,474.63,543.87,133,48,2023-07-15,2023-01-10,61,889,1
5133,Milk,2,9,Patel Suppliers,173.81,257.91,383,14,2023-04-09,2023-01-21,34,878,0
5134,Rice,3,9,Patel Suppliers,257.93,298.09,206,27,2023-08-19,2023-02-21,92,847,2
5135,Toothpaste,2,1,Gupta Wholesalers,367.22,477.38,403,18,2023-06-23,2023-01-06,85,893,0
5136,Detergent,3,0,Agarwal Mart,238.87,326.34,343,35,2023-09-13,2023-01-09,47,890,0
5137,Detergent,1,5,Gupta Wholesalers,42.36,58.27,379,42,2023-09-13,2023-02-06,97,862,0
5138,Detergent,1,0,Patel Suppliers,301.9,365.38,26,11,2023-09-13,2023-02-24,86,844,1
5139,Soap,3,2,Patel Suppliers,310.83,349.99,395,37,2023-12-30,2023-01-19,35,880,0
5140,Chips,3,8,Gupta Wholesalers,176.84,206.05,492,21,2023-02-13,2023-02-12,80,856,0
5141,Rice,5,0,Patel Suppliers,310.48,362.77,396,11,2023-03-03,2023-01-02,85,897,0
5142,Milk,0,6,Sharma Traders,484.28,580.66,445,34,2023-10-18,2023-02-24,92,844,0
5143,Detergent,5,5,Agarwal Mart,97.49,127.32,29,13,2023-06-05,2023-01-06,8,893,1
5144,Wheat Flour,4,0,Agarwal Mart,231.84,272.34,457,18,2023-06-05,2023-02-14,27,854,0
5145,Soap,5,6,Agarwal Mart,79.42,105.55,388,39,2023-03-19,2023-01-27,52,872,0
5146,Notebook,3,0,Verma Distributors,393.63,439.85,349,25,2023-12-01,2023-01-31,56,868,0
5147,Soap,4,4,Sharma Traders,444.98,595.3,157,29,2023-12-01,2023-02-15,58,853,1
5148,Notebook,0,8,Sharma Traders,294.85,374.62,292,17,2023-09-01,2023-01-09,67,890,2
5149,Shampoo,6,9,Patel Suppliers,12.43,14.35,228,20,2023-09-01,2023-02-09,97,859,2
5150,Chips,3,1,Agarwal Mart,146.16,205.31,223,25,2023-03-05,2023-01-18,8,881,2
5151,Pen,3,1,Verma Distributors,195.06,214.99,62,25,2023-06-20,2023-01-16,40,883,1
5152,Pen,2,9,Agarwal Mart,150.71,184.77,143,10,2023-07-07,2023-01-02,42,897,1
5153,Shampoo,1,9,Verma Distributors,333.11,406.19,315,17,2023-07-07,2023-02-28,55,840,2
5154,Pen,6,2,Patel Suppliers,382.85,470.93,328,40,2023-07-07,2023-01-08,76,891,2
5155,Pen,4,6,Gupta Wholesalers,22.32,30.14,142,39,2023-07-07,2023-02-06,45,862,1
5156,Wheat Flour,0,1,Verma Distributors,148.61,215.93,168,42,2023-05-16,2023-01-04,70,895,1
5157,Milk,2,2,Agarwal Mart,113.83,138.08,332,46,2023-02-02,2023-01-09,67,890,2
5158,Notebook,4,9,Sharma Traders,58.68,83.55,304,36,2023-02-02,2023-02-13,31,855,2
5159,Pen,2,2,Sharma Traders,131.39,154.04,142,31,2023-01-31,2023-02-27,82,841,1
5160,Rice,6,5,Verma Distributors,358.78,476.36,244,41,2023-01-31,2023-01-15,97,884,2
5161,Notebook,2,0,Sharma Traders,488.3,615.59,367,11,2023-04-20,2023-01-24,75,875,0
5162,Pen,5,1,Sharma Traders,380.49,473.36,82,36,2023-11-12,2023-01-23,69,876,1
5163,Detergent,2,6,Sharma Traders,208.13,264.92,309,22,2023-11-24,2023-01-13,100,886,2
5164,Shampoo,1,2,Verma Distributors,225.94,300.26,292,38,2023-11-24,2023-01-08,73,891,2
5165,Soap,4,0,Sharma Traders,232.64,322.2,200,34,2023-11-24,2023-02-19,98,849,2
5166,Toothpaste,5,5,Verma Distributors,120.3,153.41,455,24,2023-05-28,2023-02-15,6,853,0
5167,Wheat Flour,0,4,Gupta Wholesalers,149.85,204.04,363,23,2023-10-15,2023-02-05,95,863,0
5168,Rice,5,8,Verma Distributors,384.33,563.75,62,29,2023-06-17,2023-02-24,85,844,1
5169,Shampoo,6,5,Gupta Wholesalers,392.98,468.44,359,26,2023-06-17,2023-01-29,87,870,0
5170,Toothpaste,3,2,Agarwal Mart,172.39,241.63,85,20,2023-05-01,2023-01-25,57,874,1
5171,Soap,1,3,Verma Distributors,89.12,112.83,288,33,2023-05-01,2023-01-25,59,874,2
5172,Shampoo,4,4,Sharma Traders,158.11,219.42,380,14,2023-05-01,2023-01-18,78,881,0
5173,Wheat Flour,5,4,Sharma Traders,230.97,303.63,22,26,2023-10-19,2023-02-12,73,856,1
5174,Wheat Flour,2,9,Gupta Wholesalers,419.12,600.88,218,44,2023-08-14,2023-01-03,23,896,2
5175,Rice,3,4,Sharma Traders,195.92,266.74,462,13,2023-11-14,2023-02-17,89,851,0
5176,Chips,0,3,Gupta Wholesalers,41.93,50.79,436,46,2023-09-02,2023-02-10,93,858,0
5177,Milk,5,5,Gupta Wholesalers,221.8,328.85,329,25,2023-09-13,2023-02-18,37,850,2
5178,Toothpaste,1,1,Verma Distributors,122.84,137.97,222,16,2023-09-13,2023-02-15,65,853,2
5179,Toothpaste,1,4,Gupta Wholesalers,407.85,601.28,215,31,2023-09-13,2023-02-19,10,849,2
5180,Shampoo,0,7,Patel Suppliers,131.11,188.18,238,19,2023-12-03,2023-03-02,78,838,2
5181,Chips,1,3,Verma Distributors,16.27,23.53,8,16,2023-12-03,2023-02-28,81,840,1
5182,Pen,5,7,Verma Distributors,294.25,402.36,165,39,2023-04-09,2023-01-21,13,878,1
5183,Milk,6,0,Patel Suppliers,135.34,152.27,17,36,2023-04-09,2023-03-02,32,838,1
5184,Wheat Flour,3,1,Gupta Wholesalers,465.21,543.75,491,15,2023-11-27,2023-02-25,8,843,0
5185,Notebook,4,0,Sharma Traders,234.95,267.07,410,39,2023-11-27,2023-01-08,67,891,0
5186,Rice,5,6,Agarwal Mart,336.48,499.6,500,21,2023-05-15,2023-01-03,36,896,0
5187,Rice,5,1,Patel Suppliers,160.97,187.65,176,10,2023-10-03,2023-02-22,67,846,2
5188,Pen,4,5,Gupta Wholesalers,376.8,512.46,113,26,2023-10-03,2023-01-15,76,884,1
5189,Notebook,5,6,Verma Distributors,436.14,521.38,395,45,2023-06-28,2023-03-02,76,838,0
5190,Shampoo,0,9,Gupta Wholesalers,445.35,620.61,256,20,2023-12-13,2023-01-15,62,884,2
5191,Rice,0,2,Patel Suppliers,377.85,565.13,499,32,2023-04-04,2023-02-21,10,847,0
5192,Notebook,4,7,Verma Distributors,26.76,29.69,371,49,2023-04-04,2023-02-12,66,856,0
5193,Notebook,0,9,Gupta Wholesalers,193.11,220.52,394,24,2023-07-16,2023-01-31,63,868,0
5194,Wheat Flour,0,4,Patel Suppliers,302.7,424.71,31,15,2023-04-16,2023-03-02,85,838,1
5195,Soap,6,1,Gupta Wholesalers,22.35,33.18,17,11,2023-04-16,2023-02-20,24,848,1
5196,Chips,3,9,Gupta Wholesalers,225.59,284.24,196,41,2023-06-11,2023-01-11,62,888,2
5197,Soap,4,1,Agarwal Mart,439.43,525.07,173,35,2023-06-11,2023-02-23,17,845,2
5198,Pen,5,4,Patel Suppliers,479.18,546.64,429,27,2023-09-17,2023-02-21,71,847,0
5199,Milk,1,0,Verma Distributors,245.78,367.4,226,21,2023-09-17,2023-02-17,87,851,2
5200,Detergent,0,0,Patel Suppliers,34.74,42.79,317,26,2023-08-13,2023-01-11,23,888,2
5201,Soap,0,0,Gupta Wholesalers,231.62,297.29,244,10,2023-04-16,2023-02-19,67,849,2
5202,Detergent,3,6,Agarwal Mart,183.35,232.69,290,11,2023-12-14,2023-01-15,71,884,2
5203,Soap,4,3,Sharma Traders,374.42,474.22,173,39,2023-12-14,2023-02-25,50,843,2
5204,Rice,4,5,Agarwal Mart,484.49,578.02,43,22,2023-12-14,2023-02-16,82,852,1
5205,Detergent,5,8,Gupta Wholesalers,174.15,213.41,292,45,2023-09-05,2023-01-16,19,883,2
5206,Notebook,0,5,Sharma Traders,13.56,19.72,352,36,2023-03-13,2023-02-07,9,861,0
5207,Pen,5,1,Patel Suppliers,450.0,559.91,102,44,2023-11-21,2023-02-19,49,849,1
5208,Wheat Flour,1,6,Agarwal Mart,308.34,371.44,266,21,2023-11-21,2023-01-10,96,889,2
5209,Soap,6,6,Sharma Traders,442.95,490.68,343,33,2023-11-21,2023-01-18,92,881,0
5210,Pen,6,8,Sharma Traders,451.03,676.43,253,21,2023-11-21,2023-02-26,80,842,2
5211,Wheat Flour,3,4,Gupta Wholesalers,481.27,584.86,193,26,2023-06-17,2023-02-01,62,867,2
5212,Chips,3,4,Gupta Wholesalers,257.95,377.98,257,25,2023-06-02,2023-01-03,45,896,2
5213,Milk,6,9,Gupta Wholesalers,308.54,384.38,422,42,2023-06-02,2023-01-05,82,894,0
5214,Pen,4,2,Patel Suppliers,226.26,302.87,295,16,2023-06-02,2023-01-30,50,869,2
5215,Milk,1,9,Sharma Traders,192.6,257.49,60,47,2023-06-02,2023-01-13,11,886,1
5216,Shampoo,0,7,Gupta Wholesalers,418.85,502.22,97,21,2023-07-31,2023-01-20,97,879,1
5217,Detergent,0,4,Sharma Traders,356.59,500.69,365,44,2023-09-23,2023-02-23,54,845,0
5218,Milk,4,7,Gupta Wholesalers,410.72,613.62,122,32,2023-09-23,2023-01-13,52,886,1
5219,Detergent,6,1,Patel Suppliers,104.1,131.49,34,19,2023-09-23,2023-01-17,46,882,1
5220,Wheat Flour,0,5,Sharma Traders,425.97,470.12,389,40,2023-04-01,2023-02-06,30,862,0
5221,Shampoo,0,7,Agarwal Mart,388.21,462.9,33,19,2023-10-30,2023-02-12,71,856,1
5222,Soap,2,0,Patel Suppliers,78.32,104.25,168,28,2023-10-21,2023-02-05,51,863,1
5223,Chips,2,9,Sharma Traders,346.15,474.05,177,46,2023-09-27,2023-01-06,8,893,2
5224,Milk,4,4,Verma Distributors,456.35,646.98,154,38,2023-09-27,2023-01-21,74,878,1
5225,Notebook,1,4,Verma Distributors,421.97,518.28,442,38,2023-09-27,2023-01-28,68,871,0
5226,Rice,0,7,Agarwal Mart,363.85,527.34,51,24,2023-07-06,2023-01-18,92,881,1
5227,Detergent,5,7,Sharma Traders,232.16,335.63,477,31,2023-06-18,2023-01-14,77,885,0
5228,Wheat Flour,2,9,Gupta Wholesalers,413.16,615.62,89,18,2023-12-16,2023-02-26,19,842,1
5229,Rice,5,9,Sharma Traders,282.84,350.2,222,17,2023-06-18,2023-02-06,92,862,2
5230,Chips,2,2,Gupta Wholesalers,341.19,502.35,392,11,2023-08-17,2023-02-25,68,843,0
5231,Milk,3,8,Agarwal Mart,99.4,136.12,269,49,2023-07-23,2023-01-20,99,879,2
5232,Notebook,3,3,Sharma Traders,51.79,68.9,470,39,2023-09-29,2023-02-18,69,850,0
5233,Chips,0,9,Sharma Traders,222.15,259.96,18,32,2023-07-24,2023-01-27,13,872,1
5234,Shampoo,0,8,Gupta Wholesalers,213.05,277.24,47,11,2023-11-23,2023-02-07,79,861,1
5235,Detergent,3,7,Patel Suppliers,389.14,529.84,172,28,2023-02-27,2023-02-07,42,861,2
5236,Shampoo,0,6,Agarwal Mart,380.04,492.61,484,47,2023-07-11,2023-01-20,42,879,0
5237,Chips,4,2,Agarwal Mart,245.94,282.21,26,25,2023-07-11,2023-02-18,28,850,1
5238,Pen,2,2,Agarwal Mart,285.42,360.51,104,48,2023-02-21,2023-02-12,15,856,1
5239,Wheat Flour,1,3,Patel Suppliers,477.13,680.42,470,11,2023-02-21,2023-01-30,52,869,0
5240,Shampoo,6,4,Patel Suppliers,116.76,149.58,417,50,2023-02-21,2023-01-08,18,891,0
5241,Chips,4,9,Gupta Wholesalers,433.96,632.59,237,50,2023-02-21,2023-01-29,83,870,2
5242,Wheat Flour,6,6,Agarwal Mart,471.33,675.06,485,30,2023-02-21,2023-01-22,12,877,0
5243,Shampoo,3,5,Patel Suppliers,45.35,65.34,475,35,2023-12-21,2023-01-26,78,873,0
5244,Pen,3,0,Gupta Wholesalers,196.19,287.79,328,42,2023-06-13,2023-01-07,86,892,2
5245,Shampoo,5,6,Gupta Wholesalers,305.95,443.58,270,43,2023-04-11,2023-02-23,92,845,2
5246,Pen,4,7,Gupta Wholesalers,465.92,633.33,58,10,2023-04-11,2023-01-10,45,889,1
5247,Soap,2,2,Gupta Wholesalers,131.91,155.57,342,30,2023-05-25,2023-01-12,79,887,0
5248,Shampoo,2,1,Agarwal Mart,48.41,57.14,106,10,2023-09-26,2023-01-14,66,885,1
5249,Detergent,5,7,Sharma Traders,239.34,301.0,307,47,2023-03-21,2023-02-27,22,841,2
5250,Pen,0,6,Verma Distributors,275.39,310.57,2,17,2023-06-08,2023-02-01,50,867,1
5251,Milk,3,0,Gupta Wholesalers,451.01,614.17,160,10,2023-07-07,2023-02-02,58,866,1
5252,Shampoo,6,6,Sharma Traders,210.52,283.04,130,18,2023-07-07,2023-02-28,84,840,1
5253,Toothpaste,5,9,Patel Suppliers,22.41,26.98,271,47,2023-09-26,2023-01-12,90,887,2
5254,Rice,5,0,Gupta Wholesalers,317.75,418.12,292,11,2023-05-08,2023-01-08,73,891,2
5255,Rice,4,8,Agarwal Mart,268.92,341.68,110,24,2023-05-08,2023-02-27,89,841,1
5256,Notebook,3,5,Verma Distributors,156.74,194.86,222,42,2023-07-02,2023-02-19,80,849,2
5257,Rice,6,9,Gupta Wholesalers,484.21,553.76,111,42,2023-07-02,2023-02-07,93,861,1
5258,Pen,1,8,Sharma Traders,297.06,404.23,300,42,2023-07-02,2023-02-25,50,843,2
5259,Milk,3,2,Agarwal Mart,38.65,50.2,382,17,2023-03-02,2023-02-23,15,845,0
5260,Detergent,2,3,Agarwal Mart,409.61,469.59,124,11,2023-08-12,2023-01-28,53,871,1
5261,Detergent,3,9,Gupta Wholesalers,28.2,42.1,458,12,2023-04-19,2023-01-02,17,897,0
5262,Soap,3,6,Gupta Wholesalers,210.08,300.24,267,47,2023-04-02,2023-01-21,6,878,2
5263,Milk,0,9,Gupta Wholesalers,229.9,274.17,89,21,2023-06-13,2023-02-02,74,866,1
5264,Shampoo,5,8,Patel Suppliers,274.87,386.49,303,46,2023-07-27,2023-02-03,14,865,2
